MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20191119,West,65.40,34.60,16.71,7.91,0.17,0.00,2019-11-19,2019-11-25,1
20191119,Midwest,99.42,0.58,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,1
20191112,West,65.45,34.55,17.37,7.62,0.00,0.00,2019-11-12,2019-11-18,1
20191112,Southeast,51.50,48.50,19.29,3.16,0.00,0.00,2019-11-12,2019-11-18,1
20191112,High Plains,76.23,23.77,12.92,6.98,0.00,0.00,2019-11-12,2019-11-18,1
20191112,Midwest,99.42,0.58,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,1
20191112,South,68.32,31.68,17.62,5.68,0.29,0.00,2019-11-12,2019-11-18,1
20191112,Northeast,97.15,2.85,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,1
20191105,Northeast,94.75,5.25,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191105,Midwest,96.45,3.55,0.38,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191105,High Plains,75.23,24.77,13.35,6.18,0.00,0.00,2019-11-05,2019-11-11,1
20191105,West,71.44,28.56,15.88,6.59,0.00,0.00,2019-11-05,2019-11-11,1
20191105,South,64.67,35.33,22.24,9.81,3.03,0.00,2019-11-05,2019-11-11,1
20191105,Southeast,47.73,52.27,30.02,6.45,0.00,0.00,2019-11-05,2019-11-11,1
20191029,Midwest,86.95,13.05,3.12,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191029,Southeast,31.30,68.70,40.26,14.45,1.08,0.00,2019-10-29,2019-11-04,1
20191029,West,71.43,28.57,15.88,7.24,0.00,0.00,2019-10-29,2019-11-04,1
20191029,South,59.04,40.96,26.56,11.58,2.35,0.00,2019-10-29,2019-11-04,1
20191029,Northeast,70.13,29.87,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191029,High Plains,75.23,24.77,13.35,6.18,0.00,0.00,2019-10-29,2019-11-04,1
20191022,South,49.82,50.18,31.36,14.99,3.54,0.00,2019-10-22,2019-10-28,1
20191022,High Plains,72.74,27.26,13.87,6.18,0.00,0.00,2019-10-22,2019-10-28,1
20191022,Southeast,27.38,72.62,52.64,18.59,3.17,0.00,2019-10-22,2019-10-28,1
20191022,Midwest,83.21,16.79,6.50,0.80,0.00,0.00,2019-10-22,2019-10-28,1
20191022,West,70.45,29.55,16.30,7.24,0.00,0.00,2019-10-22,2019-10-28,1
20191022,Northeast,61.81,38.19,7.14,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,Northeast,49.89,50.11,11.56,3.66,0.00,0.00,2019-10-15,2019-10-21,1
20191015,West,72.57,27.43,12.36,4.87,0.00,0.00,2019-10-15,2019-10-21,1
20191015,Southeast,15.87,84.13,64.52,35.13,5.88,0.00,2019-10-15,2019-10-21,1
20191015,South,44.02,55.98,33.77,15.46,4.91,0.00,2019-10-15,2019-10-21,1
20191015,High Plains,77.19,22.81,8.94,2.55,0.00,0.00,2019-10-15,2019-10-21,1
20191015,Midwest,77.92,22.08,10.42,1.83,0.33,0.00,2019-10-15,2019-10-21,1
20191008,Southeast,20.76,79.24,60.00,23.14,4.41,0.00,2019-10-08,2019-10-14,1
20191008,High Plains,78.95,21.05,8.36,2.30,0.00,0.00,2019-10-08,2019-10-14,1
20191008,Northeast,56.33,43.67,10.10,1.29,0.00,0.00,2019-10-08,2019-10-14,1
20191008,Midwest,76.30,23.70,10.50,1.48,0.09,0.00,2019-10-08,2019-10-14,1
20191008,West,75.88,24.12,12.44,4.22,0.29,0.00,2019-10-08,2019-10-14,1
20191008,South,43.84,56.16,32.74,16.67,4.35,0.00,2019-10-08,2019-10-14,1
20191001,West,75.02,24.98,12.62,2.79,0.29,0.00,2019-10-01,2019-10-07,1
20191001,Northeast,48.73,51.27,8.49,2.23,0.00,0.00,2019-10-01,2019-10-07,1
20191001,Midwest,74.06,25.94,11.99,5.07,0.32,0.00,2019-10-01,2019-10-07,1
20191001,South,36.49,63.51,33.94,13.74,3.20,0.00,2019-10-01,2019-10-07,1
20191001,High Plains,78.65,21.35,6.42,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20191001,Southeast,21.25,78.75,43.84,13.55,1.85,0.00,2019-10-01,2019-10-07,1
20190924,West,71.55,28.45,13.53,3.01,0.29,0.00,2019-09-24,2019-09-30,1
20190924,High Plains,79.45,20.55,3.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190924,Midwest,73.41,26.59,7.80,0.81,0.00,0.00,2019-09-24,2019-09-30,1
20190924,South,41.64,58.36,33.61,11.25,1.77,0.00,2019-09-24,2019-09-30,1
20190924,Southeast,24.69,75.31,38.11,5.93,0.04,0.00,2019-09-24,2019-09-30,1
20190924,Northeast,49.67,50.33,6.98,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,High Plains,82.91,17.09,1.81,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190917,Southeast,47.29,52.71,11.07,1.24,0.00,0.00,2019-09-17,2019-09-23,1
20190917,West,69.57,30.43,15.05,4.07,0.50,0.00,2019-09-17,2019-09-23,1
20190917,Midwest,77.77,22.23,5.39,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190917,South,41.38,58.62,31.35,12.32,1.81,0.00,2019-09-17,2019-09-23,1
20190917,Northeast,78.15,21.85,0.51,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,Midwest,75.28,24.72,6.21,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190910,Southeast,70.06,29.94,6.77,1.31,0.00,0.00,2019-09-10,2019-09-16,1
20190910,High Plains,82.05,17.95,1.67,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190910,Northeast,91.02,8.98,0.24,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190910,West,65.15,34.85,16.96,3.91,0.50,0.00,2019-09-10,2019-09-16,1
20190910,South,53.99,46.01,30.53,9.80,1.77,0.00,2019-09-10,2019-09-16,1
20190903,Southeast,74.85,25.15,5.88,0.35,0.00,0.00,2019-09-03,2019-09-09,1
20190903,High Plains,83.65,16.35,1.10,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190903,West,64.67,35.33,13.43,2.95,0.50,0.00,2019-09-03,2019-09-09,1
20190903,Northeast,93.30,6.70,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190903,Midwest,74.35,25.65,5.03,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190903,South,59.42,40.58,23.90,5.87,1.14,0.00,2019-09-03,2019-09-09,1
20190827,Northeast,86.29,13.71,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190827,West,69.82,30.18,12.68,2.95,0.50,0.00,2019-08-27,2019-09-02,1
20190827,Southeast,72.38,27.62,6.91,0.51,0.00,0.00,2019-08-27,2019-09-02,1
20190827,South,54.68,45.32,21.71,5.48,0.96,0.00,2019-08-27,2019-09-02,1
20190827,Midwest,75.37,24.63,2.56,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190827,High Plains,87.95,12.05,1.74,0.09,0.00,0.00,2019-08-27,2019-09-02,1
20190820,High Plains,88.91,11.09,1.14,0.09,0.00,0.00,2019-08-20,2019-08-26,1
20190820,South,55.41,44.59,19.42,4.99,0.28,0.00,2019-08-20,2019-08-26,1
20190820,West,73.28,26.72,8.30,2.04,0.44,0.00,2019-08-20,2019-08-26,1
20190820,Southeast,65.87,34.13,6.32,0.58,0.00,0.00,2019-08-20,2019-08-26,1
20190820,Northeast,92.61,7.39,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190820,Midwest,73.96,26.04,2.54,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,Northeast,93.77,6.23,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190813,West,75.24,24.76,7.41,1.77,0.29,0.00,2019-08-13,2019-08-19,1
20190813,High Plains,88.80,11.20,1.14,0.09,0.00,0.00,2019-08-13,2019-08-19,1
20190813,Southeast,65.94,34.06,7.75,0.73,0.00,0.00,2019-08-13,2019-08-19,1
20190813,South,60.29,39.71,14.35,2.98,0.11,0.00,2019-08-13,2019-08-19,1
20190813,Midwest,77.95,22.05,1.84,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,South,69.91,30.09,6.95,1.10,0.00,0.00,2019-08-06,2019-08-12,1
20190806,Southeast,78.29,21.71,5.82,0.65,0.00,0.00,2019-08-06,2019-08-12,1
20190806,Northeast,97.25,2.75,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190806,Midwest,84.17,15.83,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190806,West,71.20,28.80,8.21,1.19,0.29,0.00,2019-08-06,2019-08-12,1
20190806,High Plains,88.28,11.72,0.40,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,High Plains,91.09,8.91,0.25,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190730,West,65.82,34.18,12.15,2.43,0.29,0.00,2019-07-30,2019-08-05,1
20190730,Southeast,76.88,23.12,5.90,1.01,0.00,0.00,2019-07-30,2019-08-05,1
20190730,South,85.55,14.45,2.93,0.21,0.00,0.00,2019-07-30,2019-08-05,1
20190730,Midwest,91.97,8.03,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190730,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,Southeast,76.26,23.74,5.25,1.03,0.00,0.00,2019-07-23,2019-07-29,1
20190723,High Plains,96.28,3.72,0.15,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190723,West,66.44,33.56,12.15,2.43,0.29,0.00,2019-07-23,2019-07-29,1
20190723,Midwest,94.66,5.34,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190723,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190723,South,94.05,5.95,1.00,0.33,0.00,0.00,2019-07-23,2019-07-29,1
20190716,Midwest,97.82,2.18,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190716,Northeast,98.84,1.16,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190716,South,96.08,3.92,0.84,0.29,0.00,0.00,2019-07-16,2019-07-22,1
20190716,West,67.22,32.78,12.03,1.51,0.29,0.00,2019-07-16,2019-07-22,1
20190716,High Plains,96.37,3.63,0.60,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190716,Southeast,75.63,24.37,5.26,0.95,0.00,0.00,2019-07-16,2019-07-22,1
20190709,South,95.20,4.80,0.66,0.10,0.00,0.00,2019-07-09,2019-07-15,1
20190709,Southeast,72.83,27.17,6.76,0.80,0.00,0.00,2019-07-09,2019-07-15,1
20190709,High Plains,94.51,5.49,1.52,0.33,0.00,0.00,2019-07-09,2019-07-15,1
20190709,Midwest,95.49,4.51,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190709,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190709,West,69.49,30.51,5.63,1.39,0.29,0.00,2019-07-09,2019-07-15,1
20190702,Southeast,73.70,26.30,7.31,0.49,0.00,0.00,2019-07-02,2019-07-08,1
20190702,South,95.74,4.26,0.68,0.03,0.00,0.00,2019-07-02,2019-07-08,1
20190702,Midwest,96.09,3.91,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190702,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190702,West,86.95,13.05,4.77,1.38,0.29,0.00,2019-07-02,2019-07-08,1
20190702,High Plains,94.40,5.60,1.48,0.33,0.00,0.00,2019-07-02,2019-07-08,1
20190625,South,96.35,3.65,0.97,0.11,0.00,0.00,2019-06-25,2019-07-01,1
20190625,Midwest,97.03,2.97,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190625,Southeast,70.48,29.52,6.72,0.50,0.00,0.00,2019-06-25,2019-07-01,1
20190625,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190625,High Plains,94.10,5.90,2.02,0.52,0.00,0.00,2019-06-25,2019-07-01,1
20190625,West,86.85,13.15,4.77,1.39,0.29,0.00,2019-06-25,2019-07-01,1
20190618,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190618,High Plains,94.10,5.90,3.01,0.94,0.00,0.00,2019-06-18,2019-06-24,1
20190618,South,93.80,6.20,0.81,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190618,Midwest,96.86,3.14,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190618,Southeast,68.88,31.12,12.10,0.76,0.00,0.00,2019-06-18,2019-06-24,1
20190618,West,86.85,13.15,5.00,1.17,0.29,0.00,2019-06-18,2019-06-24,1
20190611,Midwest,97.96,2.04,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190611,West,89.63,10.37,3.93,0.98,0.29,0.00,2019-06-11,2019-06-17,1
20190611,South,95.85,4.15,0.26,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190611,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190611,Southeast,60.13,39.87,20.73,0.67,0.00,0.00,2019-06-11,2019-06-17,1
20190611,High Plains,94.05,5.95,2.41,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,Southeast,45.41,54.59,29.59,2.75,0.00,0.00,2019-06-04,2019-06-10,1
20190604,Midwest,95.97,4.03,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190604,South,92.87,7.13,0.09,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190604,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190604,High Plains,95.27,4.73,1.64,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190604,West,89.10,10.90,4.75,0.98,0.29,0.00,2019-06-04,2019-06-10,1
20190528,West,89.17,10.83,4.72,0.56,0.29,0.00,2019-05-28,2019-06-03,1
20190528,High Plains,95.78,4.22,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190528,Midwest,96.03,3.97,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190528,South,94.49,5.51,0.10,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190528,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190528,Southeast,49.25,50.75,12.19,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,West,88.79,11.21,4.46,0.55,0.29,0.00,2019-05-21,2019-05-27,1
20190521,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190521,South,98.50,1.50,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190521,Midwest,98.79,1.21,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190521,High Plains,94.14,5.86,0.34,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190521,Southeast,67.87,32.13,6.35,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,Southeast,72.87,27.13,4.87,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190514,West,87.70,12.30,4.10,0.38,0.00,0.00,2019-05-14,2019-05-20,1
20190514,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190514,High Plains,93.96,6.04,0.34,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190514,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190514,South,99.76,0.24,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190507,High Plains,92.37,7.63,0.46,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190507,Southeast,71.03,28.97,9.15,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190507,West,86.84,13.16,3.63,0.40,0.00,0.00,2019-05-07,2019-05-13,1
20190507,South,98.01,1.99,0.03,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190507,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,West,86.70,13.30,3.79,1.03,0.00,0.00,2019-04-30,2019-05-06,1
20190430,Southeast,70.40,29.60,8.09,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190430,South,93.11,6.89,0.77,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190430,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190430,High Plains,90.74,9.26,0.43,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190430,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,Southeast,69.60,30.40,7.10,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190423,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190423,High Plains,88.96,11.04,0.59,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190423,West,85.77,14.23,3.86,1.10,0.00,0.00,2019-04-23,2019-04-29,1
20190423,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190423,South,88.90,11.10,0.68,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,West,84.34,15.66,5.29,1.73,0.00,0.00,2019-04-16,2019-04-22,1
20190416,South,84.09,15.91,2.66,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190416,High Plains,91.34,8.66,1.74,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190416,Southeast,64.50,35.50,9.76,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190416,Northeast,99.54,0.46,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190416,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,West,80.65,19.35,5.49,1.73,0.00,0.00,2019-04-09,2019-04-15,1
20190409,Southeast,64.70,35.30,12.49,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190409,South,74.41,25.59,4.10,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190409,Northeast,97.20,2.80,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190409,High Plains,89.46,10.54,1.90,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190409,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190402,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190402,High Plains,89.57,10.43,1.53,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190402,South,67.71,32.29,6.45,1.32,0.00,0.00,2019-04-02,2019-04-08,1
20190402,West,78.42,21.58,7.51,1.73,0.00,0.00,2019-04-02,2019-04-08,1
20190402,Southeast,62.09,37.91,9.74,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,Southeast,72.28,27.72,3.24,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190326,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190326,High Plains,88.91,11.09,1.53,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190326,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190326,South,75.85,24.15,5.78,1.20,0.00,0.00,2019-03-26,2019-04-01,1
20190326,West,78.16,21.84,7.27,1.73,0.00,0.00,2019-03-26,2019-04-01,1
20190319,High Plains,85.35,14.65,1.86,0.13,0.00,0.00,2019-03-19,2019-03-25,1
20190319,West,73.27,26.73,7.80,2.49,0.55,0.00,2019-03-19,2019-03-25,1
20190319,Southeast,86.63,13.37,0.88,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190319,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190319,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190319,South,83.39,16.61,4.89,0.45,0.00,0.00,2019-03-19,2019-03-25,1
20190312,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190312,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190312,Southeast,88.20,11.80,0.36,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190312,West,70.28,29.72,9.95,3.59,0.89,0.06,2019-03-12,2019-03-18,1
20190312,High Plains,70.69,29.31,5.76,1.28,0.12,0.00,2019-03-12,2019-03-18,1
20190312,South,75.40,24.60,7.53,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,High Plains,69.26,30.74,12.43,2.47,0.12,0.00,2019-03-05,2019-03-11,1
20190305,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190305,West,62.92,37.08,18.07,5.37,0.89,0.06,2019-03-05,2019-03-11,1
20190305,South,71.04,28.96,10.21,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190305,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190305,Southeast,94.19,5.81,0.51,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,Southeast,94.03,5.97,0.38,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190226,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190226,High Plains,69.26,30.74,14.07,7.21,0.12,0.00,2019-02-26,2019-03-04,1
20190226,Midwest,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190226,South,71.06,28.94,8.38,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190226,West,62.50,37.50,19.05,7.16,0.93,0.06,2019-02-26,2019-03-04,1
20190219,West,55.98,44.02,25.49,10.15,2.26,0.11,2019-02-19,2019-02-25,1
20190219,High Plains,66.26,33.74,16.95,8.12,2.09,0.02,2019-02-19,2019-02-25,1
20190219,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190219,Midwest,99.72,0.28,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190219,South,76.43,23.57,3.35,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190219,Southeast,95.86,4.14,0.26,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,West,50.96,49.04,26.91,10.93,3.24,0.11,2019-02-12,2019-02-18,1
20190212,Southeast,96.14,3.86,0.87,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190212,Midwest,99.72,0.28,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190212,South,79.69,20.31,1.55,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190212,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190212,High Plains,65.87,34.13,16.95,8.12,4.47,0.02,2019-02-12,2019-02-18,1
20190205,High Plains,65.90,34.10,16.95,8.35,4.51,0.61,2019-02-05,2019-02-11,1
20190205,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190205,Midwest,99.72,0.28,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190205,Southeast,96.19,3.81,0.71,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190205,West,51.48,48.52,27.26,11.76,3.25,0.28,2019-02-05,2019-02-11,1
20190205,South,90.49,9.51,0.91,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,West,51.20,48.80,28.46,11.78,3.25,0.26,2019-01-29,2019-02-04,1
20190129,High Plains,67.44,32.56,17.38,8.45,4.51,0.57,2019-01-29,2019-02-04,1
20190129,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190129,Southeast,94.06,5.94,0.85,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190129,South,94.96,5.04,0.58,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190129,Midwest,99.67,0.33,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,Midwest,99.67,0.33,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190122,West,49.30,50.70,33.27,13.89,3.35,0.26,2019-01-22,2019-01-28,1
20190122,Southeast,92.88,7.12,5.15,0.60,0.00,0.00,2019-01-22,2019-01-28,1
20190122,High Plains,67.44,32.56,17.81,8.73,4.51,0.57,2019-01-22,2019-01-28,1
20190122,South,95.15,4.85,1.24,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190122,Northeast,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,High Plains,67.44,32.56,17.81,11.46,5.18,2.15,2019-01-15,2019-01-21,1
20190115,Northeast,98.56,1.44,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190115,South,95.87,4.13,0.81,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190115,West,48.63,51.37,36.25,17.22,5.24,1.89,2019-01-15,2019-01-21,1
20190115,Midwest,99.67,0.33,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190115,Southeast,92.88,7.12,5.15,0.60,0.00,0.00,2019-01-15,2019-01-21,1
20190108,South,96.32,3.68,0.76,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190108,Northeast,98.55,1.45,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190108,High Plains,69.19,30.81,17.38,11.85,5.25,2.15,2019-01-08,2019-01-14,1
20190108,Midwest,99.50,0.50,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190108,West,50.29,49.71,36.22,18.13,5.34,1.89,2019-01-08,2019-01-14,1
20190108,Southeast,93.02,6.98,5.17,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,Midwest,99.27,0.73,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20190101,South,95.65,4.35,0.67,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20190101,Northeast,97.28,2.72,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20190101,Southeast,93.23,6.77,4.44,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20190101,High Plains,70.74,29.26,18.27,11.85,5.54,2.29,2019-01-01,2019-01-07,1
20190101,West,49.84,50.16,36.37,18.52,5.58,1.93,2019-01-01,2019-01-07,1
20181225,West,48.03,51.97,37.12,19.28,5.67,1.95,2018-12-25,2018-12-31,1
20181225,Southeast,93.86,6.14,3.99,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,High Plains,68.24,31.76,18.44,11.85,5.54,2.29,2018-12-25,2018-12-31,1
20181225,South,87.64,12.36,1.20,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,Midwest,97.50,2.50,0.40,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,Northeast,95.85,4.15,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,South,92.32,7.68,1.20,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181218,Northeast,95.85,4.15,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181218,High Plains,68.67,31.33,18.44,11.84,5.54,2.29,2018-12-18,2018-12-24,1
20181218,Midwest,98.00,2.00,0.40,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181218,West,48.00,52.00,37.50,19.66,6.30,1.95,2018-12-18,2018-12-24,1
20181218,Southeast,93.19,6.81,3.97,0.00,0.00,0.00,2018-12-18,2018-12-24,1
